year,district,pop_total,age_0_19,age_20_39,age_40_64,age_65_79,age_80plus,pct_0_19,pct_20_39,pct_40_64,pct_65_79,pct_80plus
1989,1606-Blécherette,89,19,56,11,3,0,0.2135,0.6292,0.1236,0.0337,0.0
1989,17-Beaulieu/Grey/Boisy,5919,1154,1565,2182,738,280,0.195,0.2644,0.3686,0.1247,0.0473
1989,1701-Beaulieu,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
1989,1702-Bergières,2501,595,706,953,192,55,0.2379,0.2823,0.381,0.0768,0.022
1989,1703-Pierrefleur,3417,559,858,1229,546,225,0.1636,0.2511,0.3597,0.1598,0.0658
1989,2-Maupas/Valency,13292,2023,4815,3915,1765,774,0.1522,0.3622,0.2945,0.1328,0.0582
1989,201-Maupas,2844,408,1097,860,337,142,0.1435,0.3857,0.3024,0.1185,0.0499
1989,202-Av. d'Echallens,3694,570,1465,1041,412,206,0.1543,0.3966,0.2818,0.1115,0.0558
1989,203-Montétan,2246,327,777,643,348,151,0.1456,0.3459,0.2863,0.1549,0.0672
1989,204-Chablière,2563,452,945,745,312,109,0.1764,0.3687,0.2907,0.1217,0.0425
1989,205-Valency,1945,266,531,626,356,166,0.1368,0.273,0.3219,0.183,0.0853
1989,3-Sébeillon/Malley,8384,1598,3017,2459,929,381,0.1906,0.3599,0.2933,0.1108,0.0454
1989,301-Av. de Morges,3019,586,1193,862,272,106,0.1941,0.3952,0.2855,0.0901,0.0351
1989,302-Rue de Sébeillon,23,7,4,11,1,0,0.3043,0.1739,0.4783,0.0435,0.0
1989,303-Tivoli,1851,285,625,564,274,103,0.154,0.3377,0.3047,0.148,0.0556
1989,304-Prélaz,2068,325,671,619,302,151,0.1572,0.3245,0.2993,0.146,0.073
1989,305-Gare de Sébeillon,7,0,0,3,3,1,0.0,0.0,0.4286,0.4286,0.1429
1989,306-Av. de Provence,4,2,1,1,0,0,0.5,0.25,0.25,0.0,0.0
1989,307-Malley,1412,393,523,399,77,20,0.2783,0.3704,0.2826,0.0545,0.0142
1989,4-Montoie/Bourdonnette,6469,1547,2296,1840,624,162,0.2391,0.3549,0.2844,0.0965,0.025
1989,401-Montoie,2806,493,984,830,399,100,0.1757,0.3507,0.2958,0.1422,0.0356
1989,402-Vallée de la Jeunesse,12,6,1,5,0,0,0.5,0.0833,0.4167,0.0,0.0
1989,403-Pyramides,1231,330,391,398,91,21,0.2681,0.3176,0.3233,0.0739,0.0171
1989,404-Prés-de-Vidy,827,135,373,216,75,28,0.1632,0.451,0.2612,0.0907,0.0339
1989,405-Bourget,8,0,6,2,0,0,0.0,0.75,0.25,0.0,0.0
1989,406-Bourdonnette,1585,583,541,389,59,13,0.3678,0.3413,0.2454,0.0372,0.0082
1989,5-Montriond/Cour,7244,1077,2459,2054,1215,439,0.1487,0.3395,0.2835,0.1677,0.0606
1989,501-Marc-Dufour,2645,386,901,712,473,173,0.1459,0.3406,0.2692,0.1788,0.0654
1989,502-Milan,9,5,0,4,0,0,0.5556,0.0,0.4444,0.0,0.0
1989,503-Les Cèdres,100,6,66,18,10,0,0.06,0.66,0.18,0.1,0.0
1989,504-Cour,1834,263,657,520,297,97,0.1434,0.3582,0.2835,0.1619,0.0529
1989,505-Mont-d'Or,2651,417,833,797,435,169,0.1573,0.3142,0.3006,0.1641,0.0637
1989,506-Bellerive,5,0,2,3,0,0,0.0,0.4,0.6,0.0,0.0
1989,6-Sous-Gare/Ouchy,10777,1761,3452,3278,1661,625,0.1634,0.3203,0.3042,0.1541,0.058
1989,601-Grancy,3640,675,1295,1033,467,170,0.1854,0.3558,0.2838,0.1283,0.0467
1989,602-Harpe,4412,670,1302,1402,780,258,0.1519,0.2951,0.3178,0.1768,0.0585
1989,603-Av. d'Ouchy,1302,229,385,394,183,111,0.1759,0.2957,0.3026,0.1406,0.0853
1989,604-Ouchy,1423,187,470,449,231,86,0.1314,0.3303,0.3155,0.1623,0.0604
1989,7-Montchoisi,3662,544,1153,1104,624,237,0.1486,0.3149,0.3015,0.1704,0.0647
1989,701-Montchoisi,3482,515,1127,1038,580,222,0.1479,0.3237,0.2981,0.1666,0.0638
1989,702-Elysée,180,29,26,66,44,15,0.1611,0.1444,0.3667,0.2444,0.0833
1989,8-Florimont/Chissiez,5250,837,1720,1578,803,312,0.1594,0.3276,0.3006,0.153,0.0594
1989,801-Florimont,1782,251,449,559,371,152,0.1409,0.252,0.3137,0.2082,0.0853
1989,802-Av. Rambert,1089,200,301,348,170,70,0.1837,0.2764,0.3196,0.1561,0.0643
1989,803-Chissiez,2379,386,970,671,262,90,0.1623,0.4077,0.2821,0.1101,0.0378
1989,9-Mousquines/Bellevue,2422,471,745,751,336,119,0.1945,0.3076,0.3101,0.1387,0.0491
1989,90-Zones foraines,1858,393,739,529,162,35,0.2115,0.3977,0.2847,0.0872,0.0188
1989,901-Mon-Repos,138,16,31,44,37,10,0.1159,0.2246,0.3188,0.2681,0.0725
1989,9010-Les Râpes,1385,282,599,360,121,23,0.2036,0.4325,0.2599,0.0874,0.0166
1989,902-Av. Secrétan,1646,372,420,532,235,87,0.226,0.2552,0.3232,0.1428,0.0529
1989,9020-Montheron,139,38,37,40,18,6,0.2734,0.2662,0.2878,0.1295,0.0432
1989,903-Ch. de la Vuachère,638,83,294,175,64,22,0.1301,0.4608,0.2743,0.1003,0.0345
1989,9030-Vernand,334,73,103,129,23,6,0.2186,0.3084,0.3862,0.0689,0.018
1989,99-Adresses inconnues,326,16,107,121,45,37,0.0491,0.3282,0.3712,0.138,0.1135
1989,Ville de Lausanne,126699,23181,43555,37622,16019,6322,0.183,0.3438,0.2969,0.1264,0.0499
1990,1-Centre,11517,1571,4555,3255,1438,698,0.1364,0.3955,0.2826,0.1249,0.0606
1990,10-Vallon/Béthusy,6338,937,2365,1746,853,437,0.1478,0.3731,0.2755,0.1346,0.0689
1990,1001-Le Vallon,1535,257,764,377,110,27,0.1674,0.4977,0.2456,0.0717,0.0176
1990,1002-Hôpitaux,391,40,158,51,42,100,0.1023,0.4041,0.1304,0.1074,0.2558
1990,1003-Victor-Ruffy,2237,322,698,724,357,136,0.1439,0.312,0.3236,0.1596,0.0608
1990,1004-Béthusy,2175,318,745,594,344,174,0.1462,0.3425,0.2731,0.1582,0.08
1990,101-Rue Centrale,2037,225,935,564,207,106,0.1105,0.459,0.2769,0.1016,0.052
1990,102-Chauderon,2029,300,987,481,173,88,0.1479,0.4864,0.2371,0.0853,0.0434
1990,103-Flon,9,1,4,3,1,0,0.1111,0.4444,0.3333,0.1111,0.0
1990,104-Montbenon,148,14,38,42,39,15,0.0946,0.2568,0.2838,0.2635,0.1014
1990,105-Gare/Petit-Chêne,1441,209,513,409,209,101,0.145,0.356,0.2838,0.145,0.0701
1990,106-Georgette,1088,173,318,352,159,86,0.159,0.2923,0.3235,0.1461,0.079
1990,107-Avant-Poste,1437,183,397,427,285,145,0.1273,0.2763,0.2971,0.1983,0.1009
1990,108-Marterey,1764,224,672,550,231,87,0.127,0.381,0.3118,0.131,0.0493
1990,109-Cité,607,83,323,155,37,9,0.1367,0.5321,0.2554,0.061,0.0148
1990,11-Chailly/Rovéréaz,8745,1634,2655,2831,1128,497,0.1868,0.3036,0.3237,0.129,0.0568
1990,110-Riponne/Tunnel,957,159,368,272,97,61,0.1661,0.3845,0.2842,0.1014,0.0637
1990,1101-Chailly,4527,789,1561,1425,556,196,0.1743,0.3448,0.3148,0.1228,0.0433
1990,1102-Plaisante,1368,295,351,469,183,70,0.2156,0.2566,0.3428,0.1338,0.0512
1990,1103-Bois de Rovéréaz,70,34,13,22,1,0,0.4857,0.1857,0.3143,0.0143,0.0
1990,1104-Craivavers,653,147,143,242,94,27,0.2251,0.219,0.3706,0.144,0.0413
1990,1105-Devin,2127,369,587,673,294,204,0.1735,0.276,0.3164,0.1382,0.0959
1990,12-Sallaz/Vennes/Séchaud,11882,3256,4273,2982,946,425,0.274,0.3596,0.251,0.0796,0.0358
1990,1201-La Sallaz,2912,514,1006,870,369,153,0.1765,0.3455,0.2988,0.1267,0.0525
1990,1202-Vennes,1371,426,574,229,61,81,0.3107,0.4187,0.167,0.0445,0.0591
1990,1203-Route de Berne,1084,278,312,325,144,25,0.2565,0.2878,0.2998,0.1328,0.0231
1990,1204-Valmont,970,156,315,374,106,19,0.1608,0.3247,0.3856,0.1093,0.0196
1990,1205-Grangette,1318,501,483,251,64,19,0.3801,0.3665,0.1904,0.0486,0.0144
1990,1206-Praz-Séchaud,1591,673,574,265,44,35,0.423,0.3608,0.1666,0.0277,0.022
1990,1207-Ch. des Roches,442,89,142,92,53,66,0.2014,0.3213,0.2081,0.1199,0.1493
1990,1208-Grand-Vennes,2194,619,867,576,105,27,0.2821,0.3952,0.2625,0.0479,0.0123
1990,13-Sauvabelin,244,41,51,60,46,46,0.168,0.209,0.2459,0.1885,0.1885
1990,1301-Sauvabelin,54,14,15,19,5,1,0.2593,0.2778,0.3519,0.0926,0.0185
1990,1302-Pré-Fleuri,190,27,36,41,41,45,0.1421,0.1895,0.2158,0.2158,0.2368
1990,14-Borde/Bellevaux,9340,1910,3016,2959,1109,346,0.2045,0.3229,0.3168,0.1187,0.037
1990,1401-Borde,2066,563,817,539,114,33,0.2725,0.3955,0.2609,0.0552,0.016
1990,1401-Borde,1845,404,744,468,167,62,0.219,0.4033,0.2537,0.0905,0.0336
1990,1402-Rouvraie,1911,270,452,764,350,75,0.1413,0.2365,0.3998,0.1832,0.0392
1990,1402-Rouvraie,2144,411,552,888,230,63,0.1917,0.2575,0.4142,0.1073,0.0294
1990,1403-Bellevaux,4650,1052,1490,1309,578,221,0.2262,0.3204,0.2815,0.1243,0.0475
1990,1403-Bellevaux,4637,951,1477,1389,623,197,0.2051,0.3185,0.2995,0.1344,0.0425
1990,1404-Rte du Signal,644,105,193,229,86,31,0.163,0.2997,0.3556,0.1335,0.0481
1990,1404-Rte du Signal,714,144,243,214,89,24,0.2017,0.3403,0.2997,0.1246,0.0336
1990,15-Vinet/Pontaise,6895,1071,2568,1944,934,378,0.1553,0.3724,0.2819,0.1355,0.0548
1990,15-Vinet/Pontaise,7268,1018,2648,2112,1089,401,0.1401,0.3643,0.2906,0.1498,0.0552
1990,1501-Pré-du-Marché,1872,263,703,540,260,106,0.1405,0.3755,0.2885,0.1389,0.0566
1990,1501-Pré-du-Marché,2031,278,676,620,317,140,0.1369,0.3328,0.3053,0.1561,0.0689
1990,1502-Valentin,2607,388,916,763,365,175,0.1488,0.3514,0.2927,0.14,0.0671
1990,1502-Valentin,2641,336,948,742,456,159,0.1272,0.359,0.281,0.1727,0.0602
1990,1503-Pontaise,2416,420,949,641,309,97,0.1738,0.3928,0.2653,0.1279,0.0401
1990,1503-Pontaise,2596,404,1024,750,316,102,0.1556,0.3945,0.2889,0.1217,0.0393
1990,16-Bossons/Blécherette,6306,1501,2036,1924,601,244,0.238,0.3229,0.3051,0.0953,0.0387
1990,16-Bossons/Blécherette,6227,1464,2375,1818,451,119,0.2351,0.3814,0.292,0.0724,0.0191
1990,1602-Ancien-Stand,889,312,236,231,78,32,0.351,0.2655,0.2598,0.0877,0.036
1990,1602-Ancien-Stand,878,333,244,250,39,12,0.3793,0.2779,0.2847,0.0444,0.0137
1990,1603-Bois-Mermet,20,0,10,7,2,1,0.0,0.5,0.35,0.1,0.05
1990,1603-Bois-Mermet,34,6,9,9,7,3,0.1765,0.2647,0.2647,0.2059,0.0882
1990,1604-Bois-Gentil,3258,725,1066,973,323,171,0.2225,0.3272,0.2986,0.0991,0.0525
1990,1604-Bois-Gentil,3237,665,1200,985,298,89,0.2054,0.3707,0.3043,0.0921,0.0275
1990,1605-Bossons,2112,455,719,702,196,40,0.2154,0.3404,0.3324,0.0928,0.0189
1990,1605-Bossons,1950,415,853,563,104,15,0.2128,0.4374,0.2887,0.0533,0.0077
1990,1606-Blécherette,27,9,5,11,2,0,0.3333,0.1852,0.4074,0.0741,0.0
1990,1606-Blécherette,128,45,69,11,3,0,0.3516,0.5391,0.0859,0.0234,0.0
1990,17-Beaulieu/Grey/Boisy,5865,1129,1365,2055,948,368,0.1925,0.2327,0.3504,0.1616,0.0627
1990,17-Beaulieu/Grey/Boisy,5870,1131,1530,2147,777,285,0.1927,0.2606,0.3658,0.1324,0.0486
1990,1701-Beaulieu,1,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0
1990,1702-Bergières,2338,528,534,892,311,73,0.2258,0.2284,0.3815,0.133,0.0312
1990,1702-Bergières,2467,593,686,920,210,58,0.2404,0.2781,0.3729,0.0851,0.0235
1990,1703-Pierrefleur,3526,601,830,1163,637,295,0.1704,0.2354,0.3298,0.1807,0.0837
1990,1703-Pierrefleur,3403,538,844,1227,567,227,0.1581,0.248,0.3606,0.1666,0.0667
1990,2-Maupas/Valency,13395,2082,4930,3867,1725,791,0.1554,0.368,0.2887,0.1288,0.0591
1990,201-Maupas,2838,417,1092,839,343,147,0.1469,0.3848,0.2956,0.1209,0.0518
1990,202-Av. d'Echallens,3755,597,1514,1035,399,210,0.159,0.4032,0.2756,0.1063,0.0559
1990,203-Montétan,2284,347,804,643,339,151,0.1519,0.352,0.2815,0.1484,0.0661
1990,204-Chablière,2570,459,966,722,308,115,0.1786,0.3759,0.2809,0.1198,0.0447
1990,205-Valency,1948,262,554,628,336,168,0.1345,0.2844,0.3224,0.1725,0.0862
1990,3-Sébeillon/Malley,8465,1613,3118,2443,905,386,0.1905,0.3683,0.2886,0.1069,0.0456
1990,301-Av. de Morges,3104,602,1252,879,268,103,0.1939,0.4034,0.2832,0.0863,0.0332
1990,302-Rue de Sébeillon,23,8,4,10,1,0,0.3478,0.1739,0.4348,0.0435,0.0
1990,303-Tivoli,1803,280,613,544,265,101,0.1553,0.34,0.3017,0.147,0.056
1990,304-Prélaz,2100,328,724,598,291,159,0.1562,0.3448,0.2848,0.1386,0.0757
1990,305-Gare de Sébeillon,8,0,1,3,3,1,0.0,0.125,0.375,0.375,0.125
1990,306-Av. de Provence,4,2,0,2,0,0,0.5,0.0,0.5,0.0,0.0
1990,307-Malley,1423,393,524,407,77,22,0.2762,0.3682,0.286,0.0541,0.0155
1990,4-Montoie/Bourdonnette,6525,1555,2375,1776,643,176,0.2383,0.364,0.2722,0.0985,0.027
1990,401-Montoie,2852,503,1033,798,403,115,0.1764,0.3622,0.2798,0.1413,0.0403
1990,402-Vallée de la Jeunesse,11,5,1,5,0,0,0.4545,0.0909,0.4545,0.0,0.0
1990,403-Pyramides,1221,317,408,381,92,23,0.2596,0.3342,0.312,0.0753,0.0188
1990,404-Prés-de-Vidy,843,134,399,205,76,29,0.159,0.4733,0.2432,0.0902,0.0344
1990,405-Bourget,6,0,3,3,0,0,0.0,0.5,0.5,0.0,0.0
1990,406-Bourdonnette,1592,596,531,384,72,9,0.3744,0.3335,0.2412,0.0452,0.0057
1990,5-Montriond/Cour,7316,1126,2531,2015,1206,438,0.1539,0.346,0.2754,0.1648,0.0599
1990,501-Marc-Dufour,2677,417,930,696,455,179,0.1558,0.3474,0.26,0.17,0.0669
1990,502-Milan,7,3,0,4,0,0,0.4286,0.0,0.5714,0.0,0.0
1990,503-Les Cèdres,110,14,67,21,8,0,0.1273,0.6091,0.1909,0.0727,0.0
1990,504-Cour,1857,263,686,515,300,93,0.1416,0.3694,0.2773,0.1616,0.0501
1990,505-Mont-d'Or,2658,429,843,778,442,166,0.1614,0.3172,0.2927,0.1663,0.0625
1990,506-Bellerive,7,0,5,1,1,0,0.0,0.7143,0.1429,0.1429,0.0
1990,6-Sous-Gare/Ouchy,10730,1732,3482,3219,1664,633,0.1614,0.3245,0.3,0.1551,0.059
1990,601-Grancy,3640,670,1299,1027,462,182,0.1841,0.3569,0.2821,0.1269,0.05
1990,602-Harpe,4405,651,1338,1368,781,267,0.1478,0.3037,0.3106,0.1773,0.0606
1990,603-Av. d'Ouchy,1287,230,374,395,185,103,0.1787,0.2906,0.3069,0.1437,0.08
1990,604-Ouchy,1398,181,471,429,236,81,0.1295,0.3369,0.3069,0.1688,0.0579
1990,7-Montchoisi,3734,560,1229,1100,588,257,0.15,0.3291,0.2946,0.1575,0.0688
1990,701-Montchoisi,3552,531,1202,1036,546,237,0.1495,0.3384,0.2917,0.1537,0.0667
1990,702-Elysée,182,29,27,64,42,20,0.1593,0.1484,0.3516,0.2308,0.1099
1990,8-Florimont/Chissiez,5237,837,1710,1573,804,313,0.1598,0.3265,0.3004,0.1535,0.0598
1990,801-Florimont,1782,258,447,554,362,161,0.1448,0.2508,0.3109,0.2031,0.0903
1990,802-Av. Rambert,1067,202,279,349,171,66,0.1893,0.2615,0.3271,0.1603,0.0619
1990,803-Chissiez,2388,377,984,670,271,86,0.1579,0.4121,0.2806,0.1135,0.036
1990,9-Mousquines/Bellevue,2432,470,735,775,328,124,0.1933,0.3022,0.3187,0.1349,0.051
1990,90-Zones foraines,2504,683,852,758,159,52,0.2728,0.3403,0.3027,0.0635,0.0208
1990,90-Zones foraines,1950,407,809,535,161,38,0.2087,0.4149,0.2744,0.0826,0.0195
1990,901-Mon-Repos,142,18,34,41,38,11,0.1268,0.2394,0.2887,0.2676,0.0775
1990,9010-Les Râpes,1906,518,706,530,114,38,0.2718,0.3704,0.2781,0.0598,0.0199
1990,9010-Les Râpes,1488,297,678,370,117,26,0.1996,0.4556,0.2487,0.0786,0.0175
1990,902-Av. Secrétan,1662,362,431,550,232,87,0.2178,0.2593,0.3309,0.1396,0.0523
1990,9020-Montheron,148,39,35,52,12,10,0.2635,0.2365,0.3514,0.0811,0.0676
1990,9020-Montheron,133,33,35,37,22,6,0.2481,0.2632,0.2782,0.1654,0.0451
1990,903-Ch. de la Vuachère,628,90,270,184,58,26,0.1433,0.4299,0.293,0.0924,0.0414
1990,9030-Vernand,450,126,111,176,33,4,0.28,0.2467,0.3911,0.0733,0.0089
1990,9030-Vernand,329,77,96,128,22,6,0.234,0.2918,0.3891,0.0669,0.0182
1990,99-Adresses inconnues,202,10,128,51,7,6,0.0495,0.6337,0.2525,0.0347,0.0297
1990,99-Adresses inconnues,300,18,101,110,42,29,0.06,0.3367,0.3667,0.14,0.0967
1990,Ville de Lausanne,127515,23362,44488,37323,15903,6439,0.1832,0.3489,0.2927,0.1247,0.0505
1991,1-Centre,11470,1632,4530,3239,1401,668,0.1423,0.3949,0.2824,0.1221,0.0582
1991,101-Rue Centrale,1988,246,861,587,190,104,0.1237,0.4331,0.2953,0.0956,0.0523
1991,13-Sauvabelin,759,261,271,163,31,33,0.3439,0.357,0.2148,0.0408,0.0435
1991,13-Sauvabelin,438,106,170,104,33,25,0.242,0.3881,0.2374,0.0753,0.0571
1991,1301-Sauvabelin,60,11,16,25,6,2,0.1833,0.2667,0.4167,0.1,0.0333
1991,1301-Sauvabelin,66,19,16,26,5,0,0.2879,0.2424,0.3939,0.0758,0.0
1991,1302-Pré-Fleuri,699,250,255,138,25,31,0.3577,0.3648,0.1974,0.0358,0.0443
1991,1302-Pré-Fleuri,372,87,154,78,28,25,0.2339,0.414,0.2097,0.0753,0.0672
1991,14-Borde/Bellevaux,9890,2085,3166,2986,1156,497,0.2108,0.3201,0.3019,0.1169,0.0503
1991,14-Borde/Bellevaux,9132,1887,2941,2808,1121,375,0.2066,0.3221,0.3075,0.1228,0.0411
1991,1401-Borde,2372,642,871,712,110,37,0.2707,0.3672,0.3002,0.0464,0.0156
1991,1401-Borde,1980,503,799,491,142,45,0.254,0.4035,0.248,0.0717,0.0227
1991,1402-Rouvraie,1867,248,471,590,414,144,0.1328,0.2523,0.316,0.2217,0.0771
1991,1402-Rouvraie,2007,312,501,828,296,70,0.1555,0.2496,0.4126,0.1475,0.0349
1991,1403-Bellevaux,4926,1096,1606,1459,529,236,0.2225,0.326,0.2962,0.1074,0.0479
1991,1403-Bellevaux,4518,969,1450,1267,599,233,0.2145,0.3209,0.2804,0.1326,0.0516
1991,1404-Rte du Signal,725,99,218,225,103,80,0.1366,0.3007,0.3103,0.1421,0.1103
1991,1404-Rte du Signal,627,103,191,222,84,27,0.1643,0.3046,0.3541,0.134,0.0431
1991,15-Vinet/Pontaise,7173,1085,2989,1997,722,380,0.1513,0.4167,0.2784,0.1007,0.053
1991,1501-Pré-du-Marché,1925,246,859,511,197,112,0.1278,0.4462,0.2655,0.1023,0.0582
1991,1502-Valentin,2643,366,1089,743,293,152,0.1385,0.412,0.2811,0.1109,0.0575
1991,1503-Pontaise,2605,473,1041,743,232,116,0.1816,0.3996,0.2852,0.0891,0.0445
1991,16-Bossons/Blécherette,7355,1731,2276,2276,736,336,0.2354,0.3094,0.3094,0.1001,0.0457
1991,1601-Stade,10,6,2,2,0,0,0.6,0.2,0.2,0.0,0.0
1991,1601-Stade,7,2,5,0,0,0,0.2857,0.7143,0.0,0.0,0.0
1991,1602-Ancien-Stand,966,330,225,264,77,70,0.3416,0.2329,0.2733,0.0797,0.0725
1991,1602-Ancien-Stand,928,336,205,263,83,41,0.3621,0.2209,0.2834,0.0894,0.0442
1991,1603-Bois-Mermet,85,16,37,28,2,2,0.1882,0.4353,0.3294,0.0235,0.0235
1991,1603-Bois-Mermet,67,20,21,20,4,2,0.2985,0.3134,0.2985,0.0597,0.0299
1991,1604-Bois-Gentil,4073,918,1357,1223,388,187,0.2254,0.3332,0.3003,0.0953,0.0459
1991,1604-Bois-Gentil,3193,700,1056,944,318,175,0.2192,0.3307,0.2956,0.0996,0.0548
1991,1605-Bossons,2205,460,651,753,264,77,0.2086,0.2952,0.3415,0.1197,0.0349
1991,1605-Bossons,2185,460,702,758,206,59,0.2105,0.3213,0.3469,0.0943,0.027
1991,1606-Blécherette,16,1,4,6,5,0,0.0625,0.25,0.375,0.3125,0.0
1991,1606-Blécherette,19,6,2,9,2,0,0.3158,0.1053,0.4737,0.1053,0.0
1991,17-Beaulieu/Grey/Boisy,6079,1027,1564,1914,1030,544,0.1689,0.2573,0.3149,0.1694,0.0895
1991,17-Beaulieu/Grey/Boisy,5849,1099,1345,1988,973,444,0.1879,0.23,0.3399,0.1664,0.0759
1991,1701-Beaulieu,232,35,123,57,10,7,0.1509,0.5302,0.2457,0.0431,0.0302
1991,1702-Bergières,2141,371,534,735,364,137,0.1733,0.2494,0.3433,0.17,0.064
1991,1702-Bergières,2231,467,507,846,331,80,0.2093,0.2273,0.3792,0.1484,0.0359
1991,1703-Pierrefleur,3706,621,907,1122,656,400,0.1676,0.2447,0.3028,0.177,0.1079
1991,1703-Pierrefleur,3618,632,838,1142,642,364,0.1747,0.2316,0.3156,0.1774,0.1006
1991,90-Zones foraines,3625,1053,1142,1110,237,83,0.2905,0.315,0.3062,0.0654,0.0229
1991,90-Zones foraines,2772,771,852,911,166,72,0.2781,0.3074,0.3286,0.0599,0.026
1991,9010-Les Râpes,2920,866,1000,812,188,54,0.2966,0.3425,0.2781,0.0644,0.0185
1991,9010-Les Râpes,2129,587,722,653,118,49,0.2757,0.3391,0.3067,0.0554,0.023
1991,9020-Montheron,146,34,36,58,8,10,0.2329,0.2466,0.3973,0.0548,0.0685
1991,9020-Montheron,130,35,22,53,8,12,0.2692,0.1692,0.4077,0.0615,0.0923
1991,9030-Vernand,559,153,106,240,41,19,0.2737,0.1896,0.4293,0.0733,0.034
1991,9030-Vernand,513,149,108,205,40,11,0.2904,0.2105,0.3996,0.078,0.0214
1991,99-Adresses inconnues,191,18,78,79,10,6,0.0942,0.4084,0.4136,0.0524,0.0314
1991,99-Adresses inconnues,156,7,89,52,4,4,0.0449,0.5705,0.3333,0.0256,0.0256
1991,Ville de Lausanne,127118,23508,44448,36944,15711,6507,0.1849,0.3497,0.2906,0.1236,0.0512
1992,1-Centre,11217,1545,4438,3213,1365,656,0.1377,0.3956,0.2864,0.1217,0.0585
1992,101-Rue Centrale,1969,231,836,611,189,102,0.1173,0.4246,0.3103,0.096,0.0518
1992,Ville de Lausanne,126058,23415,43928,36614,15477,6624,0.1857,0.3485,0.2905,0.1228,0.0525
1993,1-Centre,11166,1497,4523,3168,1334,644,0.1341,0.4051,0.2837,0.1195,0.0577
1993,10-Vallon/Béthusy,6244,980,2393,1584,817,470,0.157,0.3832,0.2537,0.1308,0.0753
1993,1001-Le Vallon,1359,226,678,317,109,29,0.1663,0.4989,0.2333,0.0802,0.0213
1993,1002-Hôpitaux,400,57,155,51,26,111,0.1425,0.3875,0.1275,0.065,0.2775
1993,1003-Victor-Ruffy,2247,347,705,675,368,152,0.1544,0.3138,0.3004,0.1638,0.0676
1993,1004-Béthusy,2238,350,855,541,314,178,0.1564,0.382,0.2417,0.1403,0.0795
1993,101-Rue Centrale,1985,204,908,588,185,100,0.1028,0.4574,0.2962,0.0932,0.0504
1993,102-Chauderon,1991,275,980,506,138,92,0.1381,0.4922,0.2541,0.0693,0.0462
1993,103-Flon,12,4,1,6,1,0,0.3333,0.0833,0.5,0.0833,0.0
1993,104-Montbenon,168,17,55,45,31,20,0.1012,0.3274,0.2679,0.1845,0.119
1993,105-Gare/Petit-Chêne,1279,184,462,353,188,92,0.1439,0.3612,0.276,0.147,0.0719
1993,106-Georgette,1060,168,321,342,151,78,0.1585,0.3028,0.3226,0.1425,0.0736
1993,107-Avant-Poste,1429,182,411,428,280,128,0.1274,0.2876,0.2995,0.1959,0.0896
1993,108-Marterey,1679,231,654,495,218,81,0.1376,0.3895,0.2948,0.1298,0.0482
1993,109-Cité,608,74,334,152,41,7,0.1217,0.5493,0.25,0.0674,0.0115
1993,11-Chailly/Rovéréaz,8441,1497,2452,2834,1119,539,0.1773,0.2905,0.3357,0.1326,0.0639
1993,110-Riponne/Tunnel,955,158,397,253,101,46,0.1654,0.4157,0.2649,0.1058,0.0482
1993,1101-Chailly,4279,699,1398,1403,566,213,0.1634,0.3267,0.3279,0.1323,0.0498
1993,1102-Plaisante,1353,263,358,487,170,75,0.1944,0.2646,0.3599,0.1256,0.0554
1993,1103-Bois de Rovéréaz,76,35,17,23,1,0,0.4605,0.2237,0.3026,0.0132,0.0
1993,1104-Craivavers,659,164,128,228,109,30,0.2489,0.1942,0.346,0.1654,0.0455
1993,1105-Devin,2074,336,551,693,273,221,0.162,0.2657,0.3341,0.1316,0.1066
1993,12-Sallaz/Vennes/Séchaud,11650,3184,4055,2985,957,469,0.2733,0.3481,0.2562,0.0821,0.0403
1993,1201-La Sallaz,2835,519,984,792,375,165,0.1831,0.3471,0.2794,0.1323,0.0582
1993,1202-Vennes,1374,450,540,249,58,77,0.3275,0.393,0.1812,0.0422,0.056
1993,1203-Route de Berne,1100,266,328,323,147,36,0.2418,0.2982,0.2936,0.1336,0.0327
1993,1204-Valmont,916,133,287,360,111,25,0.1452,0.3133,0.393,0.1212,0.0273
1993,1205-Grangette,1338,494,471,292,56,25,0.3692,0.352,0.2182,0.0419,0.0187
1993,1206-Praz-Séchaud,1587,658,558,284,46,41,0.4146,0.3516,0.179,0.029,0.0258
1993,1207-Ch. des Roches,422,91,102,109,53,67,0.2156,0.2417,0.2583,0.1256,0.1588
1993,1208-Grand-Vennes,2078,573,785,576,111,33,0.2757,0.3778,0.2772,0.0534,0.0159
1993,13-Sauvabelin,420,88,185,85,36,26,0.2095,0.4405,0.2024,0.0857,0.0619
1993,1301-Sauvabelin,66,14,23,22,6,1,0.2121,0.3485,0.3333,0.0909,0.0152
1993,1302-Pré-Fleuri,354,74,162,63,30,25,0.209,0.4576,0.178,0.0847,0.0706
1993,14-Borde/Bellevaux,9495,1941,3136,2914,1143,361,0.2044,0.3303,0.3069,0.1204,0.038
1993,1401-Borde,2115,539,861,503,165,47,0.2548,0.4071,0.2378,0.078,0.0222
1993,1402-Rouvraie,2078,347,534,862,269,66,0.167,0.257,0.4148,0.1295,0.0318
1993,1403-Bellevaux,4606,931,1503,1327,618,227,0.2021,0.3263,0.2881,0.1342,0.0493
