year,district,pop_total,pop_swiss,pop_foreign,pop_men_total,pop_men_swiss,pop_men_foreign,pop_women_total,pop_women_swiss,pop_women_foreign,pct_foreign,pct_swiss
2014,9030-Vernand,575,457,118,301.0,238,63,274,219,55,0.2052,0.7948
2014,99-Adresses inconnues,205,119,86,155.0,82,73,50,37,13,0.4195,0.5805
2014,Ville de Lausanne,140228,80959,59269,67455.0,36682,30773,72773,44277,28496,0.4227,0.5773
2015,1 - Centre,12829,7042,5787,6461.0,3379,3082,6368,3663,2705,0.4511,0.5489
2015,10 - Vallon/Béthusy,6396,3688,2708,2967.0,1596,1371,3429,2092,1337,0.4234,0.5766
2015,1001 - Le Vallon,1387,609,778,731.0,312,419,656,297,359,0.5609,0.4391
2015,1002 - Hôpitaux,259,185,74,89.0,57,32,170,128,42,0.2857,0.7143
2015,1003 - Victor-Ruffy,2513,1539,974,1159.0,665,494,1354,874,480,0.3876,0.6124
2015,1004 - Béthusy,2237,1355,882,988.0,562,426,1249,793,456,0.3943,0.6057
2015,101 - Rue Centrale,2345,1283,1062,1237.0,642,595,1108,641,467,0.4529,0.5471
2015,102 - Chauderon,2188,1059,1129,1139.0,523,616,1049,536,513,0.516,0.484
2015,103 - Flon,47,23,24,29.0,16,13,18,7,11,0.5106,0.4894
2015,104 - Montbenon,156,97,59,79.0,48,31,77,49,28,0.3782,0.6218
2015,105 - Gare/Petit-Chêne,1347,822,525,665.0,393,272,682,429,253,0.3898,0.6102
2015,106 - Georgette,1444,815,629,691.0,372,319,753,443,310,0.4356,0.5644
2015,107 - Avant-Poste,1574,1072,502,735.0,491,244,839,581,258,0.3189,0.6811
2015,108 - Marterey,1839,945,894,899.0,435,464,940,510,430,0.4861,0.5139
2015,109 - Cité,752,461,291,392.0,231,161,360,230,130,0.387,0.613
2015,11 - Chailly/Rovéréaz,9349,6089,3260,4379.0,2747,1632,4970,3342,1628,0.3487,0.6513
2015,110 - Riponne/Tunnel,1137,465,672,595.0,228,367,542,237,305,0.591,0.409
2015,1101 - Chailly,4569,2709,1860,2113.0,1185,928,2456,1524,932,0.4071,0.5929
2015,1102 - Plaisante,1434,962,472,697.0,454,243,737,508,229,0.3291,0.6709
2015,1103 - Bois de Rovéréaz,86,49,37,45.0,26,19,41,23,18,0.4302,0.5698
2015,1104 - Craivavers,853,627,226,421.0,313,108,432,314,118,0.2649,0.7351
2015,1105 - Devin,2407,1742,665,1103.0,769,334,1304,973,331,0.2763,0.7237
2015,12 - Sallaz/Vennes/Séchaud,13698,7534,6164,6622.0,3440,3182,7076,4094,2982,0.45,0.55
2015,1201 - La Sallaz,3312,1773,1539,1533.0,763,770,1779,1010,769,0.4647,0.5353
2015,1202 - Vennes,1519,833,686,746.0,377,369,773,456,317,0.4516,0.5484
2015,1203 - Rte de Berne,1495,827,668,730.0,374,356,765,453,312,0.4468,0.5532
2015,1204 - Valmont,1023,496,527,513.0,233,280,510,263,247,0.5152,0.4848
2015,1205 - Grangette,1841,1113,728,910.0,523,387,931,590,341,0.3954,0.6046
2015,1206 - Praz-Séchaud,2099,1095,1004,984.0,521,463,1115,574,541,0.4783,0.5217
2015,1207 - Ch. des Roches,444,309,135,235.0,155,80,209,154,55,0.3041,0.6959
2015,1208 - Grand-Vennes,1965,1088,877,971.0,494,477,994,594,400,0.4463,0.5537
2015,13 - Sauvabelin,892,440,452,446.0,200,246,446,240,206,0.5067,0.4933
2015,1301 - Sauvabelin,59,48,11,27.0,22,5,32,26,6,0.1864,0.8136
2015,1302 - Pré-Fleuri,833,392,441,419.0,178,241,414,214,200,0.5294,0.4706
2015,14 - Borde/Bellevaux,10169,5369,4800,4888.0,2403,2485,5281,2966,2315,0.472,0.528
2015,1401 - Borde,2382,913,1469,1202.0,466,736,1180,447,733,0.6167,0.3833
2015,1402 - Rouvraie,1870,1285,585,861.0,548,313,1009,737,272,0.3128,0.6872
2015,1403 - Bellevaux,5141,2616,2525,2460.0,1135,1325,2681,1481,1200,0.4911,0.5089
2015,1404 - Rte du Signal,776,555,221,365.0,254,111,411,301,110,0.2848,0.7152
2015,15 - Vinet/Pontaise,7465,4119,3346,3655.0,1863,1792,3810,2256,1554,0.4482,0.5518
2015,1501 - Pré-du-Marché,2000,1103,897,976.0,500,476,1024,603,421,0.4485,0.5515
2015,1502 - Valentin,2754,1628,1126,1324.0,705,619,1430,923,507,0.4089,0.5911
2015,1503 - Pontaise,2711,1388,1323,1355.0,658,697,1356,730,626,0.488,0.512
2015,16 - Bossons/Blécherette,7338,4218,3120,3434.0,1851,1583,3904,2367,1537,0.4252,0.5748
2015,1601 - Stade,4,4,0,2.0,2,0,2,2,0,0.0,1.0
2015,1602 - Ancien-Stand,993,560,433,438.0,240,198,555,320,235,0.4361,0.5639
2015,1603 - Bois-Mermet,71,47,24,41.0,22,19,30,25,5,0.338,0.662
2015,1604 - Bois-Gentil,4055,2248,1807,1901.0,964,937,2154,1284,870,0.4456,0.5544
2015,1605 - Bossons,2210,1354,856,1050.0,621,429,1160,733,427,0.3873,0.6127
2015,1606 - Blécherette,5,5,0,2.0,2,0,3,3,0,0.0,1.0
2015,17 - Beaulieu/Grey/Boisy,6140,4595,1545,2829.0,2016,813,3311,2579,732,0.2516,0.7484
2015,1701 - Beaulieu,233,115,118,126.0,67,59,107,48,59,0.5064,0.4936
2015,1702 - Bergières,2110,1624,486,993.0,730,263,1117,894,223,0.2303,0.7697
2015,1703 - Pierrefleur,3797,2856,941,1710.0,1219,491,2087,1637,450,0.2478,0.7522
2015,2 - Maupas/Valency,13701,7437,6264,6589.0,3273,3316,7112,4164,2948,0.4572,0.5428
2015,201 - Maupas,2718,1459,1259,1332.0,675,657,1386,784,602,0.4632,0.5368
2015,202 - Av. d'Echallens,3875,1927,1948,1869.0,858,1011,2006,1069,937,0.5027,0.4973
2015,203 - Montétan,2342,1352,990,1134.0,596,538,1208,756,452,0.4227,0.5773
2015,204 - Chablière,2881,1613,1268,1403.0,700,703,1478,913,565,0.4401,0.5599
2015,205 - Valency,1885,1086,799,851.0,444,407,1034,642,392,0.4239,0.5761
2015,3 - Sébeillon/Malley,10549,5158,5391,5222.0,2432,2790,5327,2726,2601,0.511,0.489
2015,301 - Av. de Morges,3525,1709,1816,1857.0,849,1008,1668,860,808,0.5152,0.4848
2015,302 - Rue de Sébeillon,39,19,20,21.0,11,10,18,8,10,0.5128,0.4872
2015,303 - Tivoli,2331,1211,1120,1131.0,583,548,1200,628,572,0.4805,0.5195
2015,304 - Prélaz,2979,1390,1589,1435.0,623,812,1544,767,777,0.5334,0.4666
2015,305 - Gare de Sébeillon,4,2,2,3.0,2,1,1,0,1,0.5,0.5
2015,306 - Av. de Provence,4,4,0,2.0,2,0,2,2,0,0.0,1.0
2015,307 - Malley,1667,823,844,773.0,362,411,894,461,433,0.5063,0.4937
2015,4 - Montoie/Bourdonnette,7551,3765,3786,3729.0,1777,1952,3822,1988,1834,0.5014,0.4986
2015,401 - Montoie,3051,1650,1401,1457.0,744,713,1594,906,688,0.4592,0.5408
2015,402 - Vallée de la Jeunesse,361,206,155,190.0,102,88,171,104,67,0.4294,0.5706
2015,403 - Pyramides,1382,670,712,714.0,325,389,668,345,323,0.5152,0.4848
2015,404 - Prés-de-Vidy,641,291,350,341.0,146,195,300,145,155,0.546,0.454
2015,405 - Bourget,15,7,8,10.0,5,5,5,2,3,0.5333,0.4667
2015,406 - Bourdonnette,2101,941,1160,1017.0,455,562,1084,486,598,0.5521,0.4479
2015,5 - Montriond/Cour,8276,4973,3303,3996.0,2257,1739,4280,2716,1564,0.3991,0.6009
2015,501 - Marc-Dufour,2939,2038,901,1423.0,928,495,1516,1110,406,0.3066,0.6934
2015,502 - Milan,6,3,3,2.0,1,1,4,2,2,0.5,0.5
2015,503 - Les Cèdres,275,83,192,163.0,45,118,112,38,74,0.6982,0.3018
2015,504 - Cour,2187,1249,938,1055.0,579,476,1132,670,462,0.4289,0.5711
2015,505 - Mont-d'Or,2863,1594,1269,1349.0,700,649,1514,894,620,0.4432,0.5568
2015,506 - Bellerive,6,6,0,4.0,4,0,2,2,0,0.0,1.0
2015,6 - Sous-Gare/Ouchy,10984,6840,4144,5205.0,3048,2157,5779,3792,1987,0.3773,0.6227
2015,601 - Grancy,3891,2364,1527,1917.0,1090,827,1974,1274,700,0.3924,0.6076
2015,602 - Harpe,4388,2905,1483,2013.0,1272,741,2375,1633,742,0.338,0.662
2015,603 - Av. d'Ouchy,1241,842,399,562.0,359,203,679,483,196,0.3215,0.6785
2015,604 - Ouchy,1464,729,735,713.0,327,386,751,402,349,0.502,0.498
2015,7 - Montchoisi,3642,2245,1397,1686.0,990,696,1956,1255,701,0.3836,0.6164
2015,701 - Montchoisi,3443,2092,1351,1592.0,918,674,1851,1174,677,0.3924,0.6076
2015,702 - Elysée,199,153,46,94.0,72,22,105,81,24,0.2312,0.7688
2015,8 - Florimont/Chissiez,5719,3329,2390,2695.0,1458,1237,3024,1871,1153,0.4179,0.5821
2015,801 - Florimont,1919,1246,673,900.0,538,362,1019,708,311,0.3507,0.6493
2015,802 - Av. Rambert,1114,784,330,510.0,358,152,604,426,178,0.2962,0.7038
2015,803 - Chissiez,2686,1299,1387,1285.0,562,723,1401,737,664,0.5164,0.4836
2015,9 - Mousquines/Bellevue,2564,1563,1001,1223.0,722,501,1341,841,500,0.3904,0.6096
2015,90 - Zones foraines,3868,2463,1405,1904.0,1239,665,1964,1224,740,0.3632,0.6368
2015,901 - Mon-Repos,180,122,58,90.0,60,30,90,62,28,0.3222,0.6778
2015,9010 - Les Râpes,3171,1891,1280,1533.0,936,597,1638,955,683,0.4037,0.5963
2015,902 - Av. Secrétan,1732,1076,656,796.0,484,312,936,592,344,0.3788,0.6212
2015,9020 - Montheron,140,117,23,83.0,66,17,57,51,6,0.1643,0.8357
2015,903 - Ch. de la Vuachère,652,365,287,337.0,178,159,315,187,128,0.4402,0.5598
2015,9030 - Vernand,557,455,102,288.0,237,51,269,218,51,0.1831,0.8169
2015,99 - Adresses inconnues,195,115,80,140.0,75,65,55,40,15,0.4103,0.5897
2015,Ville de Lausanne,141325,80982,60343,68070.0,36766,31304,73255,44216,29039,0.427,0.573
2016,1 - Centre,12770,6939,5831,6412.0,3319,3093,6358,3620,2738,0.4566,0.5434
2016,10 - Vallon/Béthusy,6374,3703,2671,2967.0,1612,1355,3407,2091,1316,0.419,0.581
2016,1001 - Le Vallon,1361,591,770,722.0,302,420,639,289,350,0.5658,0.4342
2016,1002 - Hôpitaux,255,183,72,86.0,58,28,169,125,44,0.2824,0.7176
2016,1003 - Victor-Ruffy,2506,1549,957,1154.0,680,474,1352,869,483,0.3819,0.6181
2016,1004 - Béthusy,2252,1380,872,1005.0,572,433,1247,808,439,0.3872,0.6128
2016,101 - Rue Centrale,2338,1274,1064,1237.0,649,588,1101,625,476,0.4551,0.5449
2016,102 - Chauderon,2172,1034,1138,1131.0,515,616,1041,519,522,0.5239,0.4761
2016,103 - Flon,46,19,27,27.0,13,14,19,6,13,0.587,0.413
2016,104 - Montbenon,158,101,57,77.0,49,28,81,52,29,0.3608,0.6392
2016,105 - Gare/Petit-Chêne,1322,801,521,638.0,374,264,684,427,257,0.3941,0.6059
2016,106 - Georgette,1476,834,642,692.0,377,315,784,457,327,0.435,0.565
2016,107 - Avant-Poste,1554,1038,516,723.0,466,257,831,572,259,0.332,0.668
2016,108 - Marterey,1777,908,869,869.0,416,453,908,492,416,0.489,0.511
2016,109 - Cité,745,450,295,379.0,219,160,366,231,135,0.396,0.604
2016,11 - Chailly/Rovéréaz,9440,6164,3276,4423.0,2786,1637,5017,3378,1639,0.347,0.653
2016,110 - Riponne/Tunnel,1182,480,702,639.0,241,398,543,239,304,0.5939,0.4061
2016,1101 - Chailly,4622,2738,1884,2143.0,1207,936,2479,1531,948,0.4076,0.5924
2016,1102 - Plaisante,1434,976,458,695.0,459,236,739,517,222,0.3194,0.6806
2016,1103 - Bois de Rovéréaz,86,49,37,46.0,26,20,40,23,17,0.4302,0.5698
2016,1104 - Craivavers,870,648,222,429.0,326,103,441,322,119,0.2552,0.7448
2016,1105 - Devin,2428,1753,675,1110.0,768,342,1318,985,333,0.278,0.722
2016,12 - Sallaz/Vennes/Séchaud,14296,7876,6420,6886.0,3607,3279,7410,4269,3141,0.4491,0.5509
2016,1201 - La Sallaz,3398,1800,1598,1591.0,785,806,1807,1015,792,0.4703,0.5297
2016,1202 - Vennes,1513,822,691,728.0,360,368,785,462,323,0.4567,0.5433
2016,1203 - Rte de Berne,2041,1146,895,1000.0,528,472,1041,618,423,0.4385,0.5615
2016,1204 - Valmont,1018,487,531,517.0,232,285,501,255,246,0.5216,0.4784
2016,1205 - Grangette,1839,1132,707,867.0,534,333,972,598,374,0.3844,0.6156
2016,1206 - Praz-Séchaud,2061,1089,972,973.0,509,464,1088,580,508,0.4716,0.5284
2016,1207 - Ch. des Roches,461,310,151,236.0,151,85,225,159,66,0.3275,0.6725
2016,1208 - Grand-Vennes,1965,1090,875,974.0,508,466,991,582,409,0.4453,0.5547
2016,13 - Sauvabelin,1007,517,490,500.0,239,261,507,278,229,0.4866,0.5134
2016,1301 - Sauvabelin,61,51,10,28.0,24,4,33,27,6,0.1639,0.8361
2016,1302 - Pré-Fleuri,946,466,480,472.0,215,257,474,251,223,0.5074,0.4926
2016,14 - Borde/Bellevaux,10121,5291,4830,4880.0,2396,2484,5241,2895,2346,0.4772,0.5228
2016,1401 - Borde,2362,932,1430,1185.0,471,714,1177,461,716,0.6054,0.3946
2016,1402 - Rouvraie,1850,1258,592,874.0,551,323,976,707,269,0.32,0.68
2016,1403 - Bellevaux,5111,2543,2568,2430.0,1110,1320,2681,1433,1248,0.5024,0.4976
2016,1404 - Rte du Signal,798,558,240,391.0,264,127,407,294,113,0.3008,0.6992
2016,15 - Vinet/Pontaise,7478,4152,3326,3670.0,1896,1774,3808,2256,1552,0.4448,0.5552
2016,1501 - Pré-du-Marché,1991,1115,876,970.0,501,469,1021,614,407,0.44,0.56
2016,1502 - Valentin,2760,1648,1112,1343.0,732,611,1417,916,501,0.4029,0.5971
2016,1503 - Pontaise,2727,1389,1338,1357.0,663,694,1370,726,644,0.4906,0.5094
2016,16 - Bossons/Blécherette,7476,4313,3163,3531.0,1914,1617,3945,2399,1546,0.4231,0.5769
2016,1601 - Stade,30,28,2,25.0,23,2,5,5,0,0.0667,0.9333
2016,1602 - Ancien-Stand,990,543,447,438.0,230,208,552,313,239,0.4515,0.5485
2016,1603 - Bois-Mermet,67,45,22,39.0,22,17,28,23,5,0.3284,0.6716
2016,1604 - Bois-Gentil,4192,2325,1867,1976.0,1013,963,2216,1312,904,0.4454,0.5546
2016,1605 - Bossons,2192,1367,825,1051.0,624,427,1141,743,398,0.3764,0.6236
2016,1606 - Blécherette,5,5,0,2.0,2,0,3,3,0,0.0,1.0
2016,17 - Beaulieu/Grey/Boisy,6182,4601,1581,2837.0,2008,829,3345,2593,752,0.2557,0.7443
2016,1701 - Beaulieu,245,111,134,130.0,62,68,115,49,66,0.5469,0.4531
2016,1702 - Bergières,2110,1622,488,1000.0,739,261,1110,883,227,0.2313,0.7687
2016,1703 - Pierrefleur,3827,2868,959,1707.0,1207,500,2120,1661,459,0.2506,0.7494
2016,2 - Maupas/Valency,13934,7626,6308,6705.0,3389,3316,7229,4237,2992,0.4527,0.5473
2016,201 - Maupas,2839,1545,1294,1398.0,725,673,1441,820,621,0.4558,0.5442
2016,202 - Av. d'Echallens,3898,1969,1929,1883.0,879,1004,2015,1090,925,0.4949,0.5051
2016,203 - Montétan,2366,1375,991,1148.0,619,529,1218,756,462,0.4189,0.5811
2016,204 - Chablière,2931,1656,1275,1408.0,732,676,1523,924,599,0.435,0.565
2016,205 - Valency,1900,1081,819,868.0,434,434,1032,647,385,0.4311,0.5689
2016,3 - Sébeillon/Malley,11269,5468,5801,5672.0,2626,3046,5597,2842,2755,0.5148,0.4852
2016,301 - Av. de Morges,3531,1724,1807,1851.0,854,997,1680,870,810,0.5118,0.4882
2016,302 - Rue de Sébeillon,38,22,16,20.0,12,8,18,10,8,0.4211,0.5789
2016,303 - Tivoli,2371,1199,1172,1184.0,586,598,1187,613,574,0.4943,0.5057
2016,304 - Prélaz,3012,1387,1625,1466.0,627,839,1546,760,786,0.5395,0.4605
2016,305 - Gare de Sébeillon,612,307,305,351.0,175,176,261,132,129,0.4984,0.5016
2016,306 - Av. de Provence,4,4,0,2.0,2,0,0,2,-,0.0,1.0
2016,307 - Malley,1701,825,876,798.0,370,428,903,455,448,0.515,0.485
2016,4 - Montoie/Bourdonnette,7611,3762,3849,3719.0,1771,1948,3892,1991,1901,0.5057,0.4943
2016,401 - Montoie,3112,1642,1470,1470.0,733,737,1642,909,733,0.4724,0.5276
2016,402 - Vallée de la Jeunesse,356,202,154,180.0,99,81,176,103,73,0.4326,0.5674
2016,403 - Pyramides,1397,665,732,708.0,317,391,689,348,341,0.524,0.476
2016,404 - Prés-de-Vidy,664,299,365,350.0,151,199,314,148,166,0.5497,0.4503
2016,405 - Bourget,15,6,9,10.0,4,6,5,2,3,0.6,0.4
2016,406 - Bourdonnette,2067,948,1119,1001.0,467,534,1066,481,585,0.5414,0.4586
2016,5 - Montriond/Cour,8400,5000,3400,4073.0,2273,1800,4327,2727,1600,0.4048,0.5952
2016,501 - Marc-Dufour,2951,2028,923,1429.0,922,507,1522,1106,416,0.3128,0.6872
2016,502 - Milan,7,3,4,2.0,1,1,5,2,3,0.5714,0.4286
2016,503 - Les Cèdres,268,80,188,166.0,43,123,102,37,65,0.7015,0.2985
2016,504 - Cour,2286,1290,996,1113.0,604,509,1173,686,487,0.4357,0.5643
2016,505 - Mont-d'Or,2882,1593,1289,1359.0,699,660,1523,894,629,0.4473,0.5527
2016,506 - Bellerive,6,6,-,4.0,4,-,2,2,-,,1.0
2016,6 - Sous-Gare/Ouchy,10944,6741,4203,5160.0,2971,2189,5784,3770,2014,0.384,0.616
2016,601 - Grancy,3953,2398,1555,1945.0,1101,844,2008,1297,711,0.3934,0.6066
2016,602 - Harpe,4303,2837,1466,1951.0,1212,739,2352,1625,727,0.3407,0.6593
2016,603 - Av. d'Ouchy,1225,802,423,557.0,345,212,668,457,211,0.3453,0.6547
2016,604 - Ouchy,1463,704,759,707.0,313,394,756,391,365,0.5188,0.4812
2016,7 - Montchoisi,3650,2228,1422,1708.0,996,712,1942,1232,710,0.3896,0.6104
2016,701 - Montchoisi,3447,2078,1369,1609.0,923,686,1838,1155,683,0.3972,0.6028
2016,702 - Elysée,203,150,53,99.0,73,26,104,77,27,0.2611,0.7389
2016,8 - Florimont/Chissiez,5793,3385,2408,2724.0,1477,1247,3069,1908,1161,0.4157,0.5843
2016,801 - Florimont,1958,1255,703,902.0,535,367,1056,720,336,0.359,0.641
2016,802 - Av. Rambert,1130,789,341,515.0,355,160,615,434,181,0.3018,0.6982
2016,803 - Chissiez,2705,1341,1364,1307.0,587,720,1398,754,644,0.5043,0.4957
2016,9 - Mousquines/Bellevue,2585,1594,991,1235.0,740,495,1350,854,496,0.3834,0.6166
2016,90 - Zones foraines,3989,2484,1505,1967.0,1248,719,2022,1236,786,0.3773,0.6227
2016,901 - Mon-Repos,192,126,66,96.0,62,34,96,64,32,0.3438,0.6562
2016,9010 - Les Râpes,3286,1910,1376,1592.0,945,647,1694,965,729,0.4187,0.5813
2016,902 - Av. Secrétan,1711,1073,638,799.0,493,306,912,580,332,0.3729,0.6271
2016,9020 - Montheron,152,122,30,94.0,70,24,58,52,6,0.1974,0.8026
2016,903 - Ch. de la Vuachère,682,395,287,340.0,185,155,342,210,132,0.4208,0.5792
2016,9030 - Vernand,551,452,99,281.0,233,48,270,219,51,0.1797,0.8203
2016,99 - Adresses inconnues,242,136,106,168.0,90,78,74,46,28,0.438,0.562
2016,Ville de Lausanne,143561,81980,61581,69237.0,37358,31879,74324,44622,29702,0.429,0.571
2017,1 - Centre,12705,6907,5798,6370.0,3303,3067,6335,3604,2731,0.4564,0.5436
2017,10 - Vallon/Béthusy,6392,3728,2664,2961.0,1615,1346,3431,2113,1318,0.4168,0.5832
2017,1001 - Le Vallon,1376,622,754,722.0,317,405,654,305,349,0.548,0.452
2017,1002 - Hôpitaux,247,179,68,86.0,50,36,161,129,32,0.2753,0.7247
2017,1003 - Victor-Ruffy,2526,1539,987,1169.0,676,493,1357,863,494,0.3907,0.6093
2017,1004 - Béthusy,2243,1388,855,984.0,572,412,1259,816,443,0.3812,0.6188
2017,101 - Rue Centrale,2298,1266,1032,1193.0,636,557,1105,630,475,0.4491,0.5509
2017,102 - Chauderon,2183,1052,1131,1148.0,528,620,1035,524,511,0.5181,0.4819
2017,103 - Flon,43,14,29,26.0,9,17,17,5,12,0.6744,0.3256
2017,104 - Montbenon,167,102,65,84.0,52,32,83,50,33,0.3892,0.6108
2017,105 - Gare/Petit-Chêne,1298,807,491,635.0,387,248,663,420,243,0.3783,0.6217
2017,106 - Georgette,1460,839,621,681.0,372,309,779,467,312,0.4253,0.5747
2017,107 - Avant-Poste,1562,1031,531,733.0,466,267,829,565,264,0.3399,0.6601
2017,108 - Marterey,1752,868,884,843.0,393,450,909,475,434,0.5046,0.4954
2017,109 - Cité,737,454,283,376.0,225,151,361,229,132,0.384,0.616
2017,11 - Chailly/Rovéréaz,9570,6243,3327,4512.0,2828,1684,5058,3415,1643,0.3476,0.6524
2017,110 - Riponne/Tunnel,1205,474,731,651.0,235,416,554,239,315,0.6066,0.3934
2017,1101 - Chailly,4687,2793,1894,2179.0,1237,942,2508,1556,952,0.4041,0.5959
2017,1102 - Plaisante,1457,988,469,718.0,466,252,739,522,217,0.3219,0.6781
2017,1103 - Bois de Rovéréaz,88,51,37,47.0,28,19,41,23,18,0.4205,0.5795
2017,1104 - Craivavers,878,657,221,435.0,326,109,443,331,112,0.2517,0.7483
2017,1105 - Devin,2460,1754,706,1133.0,771,362,1327,983,344,0.287,0.713
2017,12 - Sallaz/Vennes/Séchaud,14895,8110,6785,7224.0,3769,3455,7671,4341,3330,0.4555,0.5445
2017,1201 - La Sallaz,3411,1845,1566,1598.0,811,787,1813,1034,779,0.4591,0.5409
2017,1202 - Vennes,1517,835,682,731.0,364,367,786,471,315,0.4496,0.5504
2017,1203 - Rte de Berne,2439,1311,1128,1218.0,624,594,1221,687,534,0.4625,0.5375
2017,1204 - Valmont,1029,497,532,545.0,249,296,484,248,236,0.517,0.483
2017,1205 - Grangette,1857,1117,740,887.0,537,350,970,580,390,0.3985,0.6015
2017,1206 - Praz-Séchaud,2067,1056,1011,977.0,508,469,1090,548,542,0.4891,0.5109
2017,1207 - Ch. des Roches,571,348,223,277.0,167,110,294,181,113,0.3905,0.6095
2017,1208 - Grand-Vennes,2004,1101,903,991.0,509,482,1013,592,421,0.4506,0.5494
2017,13 - Sauvabelin,1010,522,488,491.0,242,249,519,280,239,0.4832,0.5168
2017,1301 - Sauvabelin,62,54,8,30.0,27,3,32,27,5,0.129,0.871
2017,1302 - Pré-Fleuri,948,468,480,461.0,215,246,487,253,234,0.5063,0.4937
2017,14 - Borde/Bellevaux,10075,5297,4778,4847.0,2389,2458,5228,2908,2320,0.4742,0.5258
2017,1401 - Borde,2289,920,1369,1144.0,469,675,1145,451,694,0.5981,0.4019
2017,1402 - Rouvraie,1907,1306,601,900.0,567,333,1007,739,268,0.3152,0.6848
2017,1403 - Bellevaux,5104,2528,2576,2431.0,1106,1325,2673,1422,1251,0.5047,0.4953
2017,1404 - Rte du Signal,775,543,232,372.0,247,125,403,296,107,0.2994,0.7006
2017,15 - Vinet/Pontaise,7493,4167,3326,3670.0,1889,1781,3823,2278,1545,0.4439,0.5561
2017,1501 - Pré-du-Marché,2006,1121,885,974.0,493,481,1032,628,404,0.4412,0.5588
2017,1502 - Valentin,2760,1650,1110,1333.0,719,614,1427,931,496,0.4022,0.5978
2017,1503 - Pontaise,2727,1396,1331,1363.0,677,686,1364,719,645,0.4881,0.5119
2017,16 - Bossons/Blécherette,7456,4332,3124,3521.0,1932,1589,3935,2400,1535,0.419,0.581
2017,1601 - Stade,26,23,3,22.0,19,3,4,4,0,0.1154,0.8846
2017,1602 - Ancien-Stand,970,547,423,430.0,237,193,540,310,230,0.4361,0.5639
2017,1603 - Bois-Mermet,71,50,21,43.0,24,19,28,26,2,0.2958,0.7042
2017,1604 - Bois-Gentil,4182,2338,1844,1974.0,1027,947,2208,1311,897,0.4409,0.5591
2017,1605 - Bossons,2203,1370,833,1051.0,624,427,1152,746,406,0.3781,0.6219
2017,1606 - Blécherette,4,4,0,1.0,1,0,3,3,0,0.0,1.0
2017,17 - Beaulieu/Grey/Boisy,6250,4642,1608,2851.0,2010,841,3399,2632,767,0.2573,0.7427
2017,1701 - Beaulieu,240,106,134,122.0,59,63,118,47,71,0.5583,0.4417
2017,1702 - Bergières,2149,1623,526,1017.0,734,283,1132,889,243,0.2448,0.7552
2017,1703 - Pierrefleur,3861,2913,948,1712.0,1217,495,2149,1696,453,0.2455,0.7545
2017,2 - Maupas/Valency,13834,7560,6274,6675.0,3387,3288,7159,4173,2986,0.4535,0.5465
2017,201 - Maupas,2817,1502,1315,1409.0,701,708,1408,801,607,0.4668,0.5332
2017,202 - Av. d'Echallens,3887,1974,1913,1910.0,908,1002,1977,1066,911,0.4922,0.5078
2017,203 - Montétan,2389,1388,1001,1157.0,630,527,1232,758,474,0.419,0.581
2017,204 - Chablière,2873,1634,1239,1369.0,725,644,1504,909,595,0.4313,0.5687
2017,205 - Valency,1868,1062,806,830.0,423,407,1038,639,399,0.4315,0.5685
2017,3 - Sébeillon/Malley,11350,5555,5795,5711.0,2660,3051,5639,2895,2744,0.5106,0.4894
2017,301 - Av. de Morges,3600,1765,1835,1883.0,867,1016,1717,898,819,0.5097,0.4903
2017,302 - Rue de Sébeillon,38,22,16,21.0,12,9,17,10,7,0.4211,0.5789
2017,303 - Tivoli,2335,1185,1150,1151.0,567,584,1184,618,566,0.4925,0.5075
2017,304 - Prélaz,2983,1405,1578,1475.0,650,825,1508,755,753,0.529,0.471
2017,305 - Gare de Sébeillon,686,341,345,385.0,191,194,301,150,151,0.5029,0.4971
2017,306 - Av. de Provence,3,3,0,2.0,2,0,1,1,0,0.0,1.0
2017,307 - Malley,1705,834,871,794.0,371,423,911,463,448,0.5109,0.4891
2017,4 - Montoie/Bourdonnette,7974,3888,4086,3922.0,1829,2093,4052,2059,1993,0.5124,0.4876
2017,401 - Montoie,3337,1730,1607,1584.0,783,801,1753,947,806,0.4816,0.5184
2017,402 - Vallée de la Jeunesse,367,203,164,183.0,99,84,184,104,80,0.4469,0.5531
2017,403 - Pyramides,1410,658,752,715.0,307,408,695,351,344,0.5333,0.4667
2017,404 - Prés-de-Vidy,775,326,449,407.0,163,244,368,163,205,0.5794,0.4206
2017,405 - Bourget,14,8,6,9.0,5,4,5,3,2,0.4286,0.5714
2017,406 - Bourdonnette,2071,963,1108,1024.0,472,552,1047,491,556,0.535,0.465
2017,5 - Montriond/Cour,8374,4977,3397,4088.0,2291,1797,4286,2686,1600,0.4057,0.5943
2017,501 - Marc-Dufour,2889,1984,905,1405.0,908,497,1484,1076,408,0.3133,0.6867
2017,502 - Milan,2,1,1,1.0,1,,1,,1,0.5,0.5
2017,503 - Les Cèdres,269,78,191,168.0,47,121,101,31,70,0.71,0.29
2017,504 - Cour,2327,1300,1027,1128.0,612,516,1199,688,511,0.4413,0.5587
2017,505 - Mont-d'Or,2881,1608,1273,1382.0,719,663,1499,889,610,0.4419,0.5581
2017,506 - Bellerive,6,6,-,4.0,4,-,2,2,-,,1.0
2017,6 - Sous-Gare/Ouchy,10792,6674,4118,5110.0,2964,2146,5682,3710,1972,0.3816,0.6184
